idProposicao,siglaTipo,nomeProposicao,ementa,dataApresentacao,casaOrigem,nomeAutor,regimeTramitacao,descricaoSituacao,urlInteiroTeor
2240951,EMC,EMC 1267/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868944
2240952,EMC,EMC 1268/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Tadeu Alencar,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868945
2240953,EMC,EMC 1269/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,EDUARDO BRAGA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868946
2240954,EMC,EMC 1270/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,EDUARDO BRAGA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868947
2240955,EMC,EMC 1271/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,EDUARDO BRAGA,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868948
2240956,EMC,EMC 1272/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Edmilson Rodrigues,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868949
2240957,EMC,EMC 1273/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Camilo Capiberibe,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868950
2240958,EMC,EMC 1274/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Camilo Capiberibe,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868951
2240959,EMC,EMC 1275/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Camilo Capiberibe,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868952
2240960,EMC,EMC 1276/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Camilo Capiberibe,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868953
2240961,EMC,EMC 1277/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Jose Mario Schreiner,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868954
2240962,EMC,EMC 1278/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868955
2240963,EMC,EMC 1279/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868956
2240964,EMC,EMC 1280/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868957
2240965,EMC,EMC 1281/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868958
2240966,EMC,EMC 1282/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868959
2240967,EMC,EMC 1283/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868960
2240968,EMC,EMC 1284/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868961
2240969,EMC,EMC 1285/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868962
2240970,EMC,EMC 1286/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868963
2240971,EMC,EMC 1287/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868964
2240972,EMC,EMC 1288/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868965
2240973,EMC,EMC 1289/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868966
2240974,EMC,EMC 1290/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868967
2240975,EMC,EMC 1291/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868968
2240976,EMC,EMC 1292/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868969
2240977,EMC,EMC 1293/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868970
2240978,EMC,EMC 1294/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868971
2240979,EMC,EMC 1295/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868972
2240980,EMC,EMC 1296/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Evair Vieira de Melo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868973
2240981,EMC,EMC 1297/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Jerônimo Goergen,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868974
2240982,EMC,EMC 1298/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868975
2240983,EMC,EMC 1299/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868976
2240984,EMC,EMC 1300/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868977
2240985,EMC,EMC 1301/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868978
2240986,EMC,EMC 1302/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868979
2240987,EMC,EMC 1303/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868980
2240988,EMC,EMC 1304/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868981
2240989,EMC,EMC 1305/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868982
2240990,EMC,EMC 1306/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868983
2240991,EMC,EMC 1307/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868984
2240992,EMC,EMC 1308/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868985
2240993,EMC,EMC 1309/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868986
2240994,EMC,EMC 1310/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868987
2240995,EMC,EMC 1311/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868988
2240996,EMC,EMC 1312/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868989
2240997,EMC,EMC 1313/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868990
2240998,EMC,EMC 1314/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868991
2240999,EMC,EMC 1315/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868992
2241000,EMC,EMC 1316/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868993
2241001,EMC,EMC 1317/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868994
2241002,EMC,EMC 1318/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868995
2241003,EMC,EMC 1319/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868996
2241004,EMC,EMC 1320/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868997
2241005,EMC,EMC 1321/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868998
2241006,EMC,EMC 1322/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Erika Kokay,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1868999
2241007,EMC,EMC 1323/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Vanderlei Macris,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869000
2241008,EMC,EMC 1324/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Vanderlei Macris,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869001
2241009,EMC,EMC 1325/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Vanderlei Macris,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869002
2241010,EMC,EMC 1326/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,João H. Campos,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869003
2241011,EMC,EMC 1327/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869004
2241012,EMC,EMC 1328/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869005
2241013,EMC,EMC 1329/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869006
2241014,EMC,EMC 1330/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869007
2241015,EMC,EMC 1331/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869008
2241016,EMC,EMC 1332/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869009
2241017,EMC,EMC 1333/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869010
2241018,EMC,EMC 1334/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869011
2241019,EMC,EMC 1335/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869012
2241020,EMC,EMC 1336/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869013
2241021,EMC,EMC 1337/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869014
2241022,EMC,EMC 1338/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869015
2241023,EMC,EMC 1339/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869016
2241024,EMC,EMC 1340/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869017
2241025,EMC,EMC 1341/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869018
2241026,EMC,EMC 1342/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869019
2241027,EMC,EMC 1343/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869020
2241028,EMC,EMC 1344/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869021
2241029,EMC,EMC 1345/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Áurea Carolina,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869022
2241030,EMC,EMC 1346/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869023
2241031,EMC,EMC 1347/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869024
2241032,EMC,EMC 1348/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869025
2241033,EMC,EMC 1349/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869026
2241034,EMC,EMC 1350/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869027
2241035,EMC,EMC 1351/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869028
2241036,EMC,EMC 1352/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869029
2241037,EMC,EMC 1353/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869030
2241038,EMC,EMC 1354/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869031
2241039,EMC,EMC 1355/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869032
2241040,EMC,EMC 1356/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869033
2241041,EMC,EMC 1357/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869034
2241042,EMC,EMC 1358/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869035
2241043,EMC,EMC 1359/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869036
2241044,EMC,EMC 1360/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869037
2241045,EMC,EMC 1361/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869038
2241046,EMC,EMC 1362/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869039
2241047,EMC,EMC 1363/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869040
2241048,EMC,EMC 1364/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869041
2241049,EMC,EMC 1365/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869042
2241050,EMC,EMC 1366/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869043
2241051,EMC,EMC 1367/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Subtenente Gonzaga,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869044
2241052,EMC,EMC 1368/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Assis Carvalho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869045
2241053,EMC,EMC 1369/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Assis Carvalho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869046
2241054,EMC,EMC 1370/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Assis Carvalho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869047
2241055,EMC,EMC 1371/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Assis Carvalho,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869048
2241056,EMC,EMC 1372/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869049
2241057,EMC,EMC 1373/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869050
2241058,EMC,EMC 1374/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869051
2241059,EMC,EMC 1375/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869052
2241060,EMC,EMC 1376/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869053
2241061,EMC,EMC 1377/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,PAULO PAIM,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869054
2241062,EMC,EMC 1378/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869055
2241063,EMC,EMC 1379/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869056
2241064,EMC,EMC 1380/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869057
2241065,EMC,EMC 1381/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869058
2241066,EMC,EMC 1382/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869059
2241067,EMC,EMC 1383/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,André Figueiredo,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869060
2241068,EMC,EMC 1384/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Mário Heringer,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869061
2241069,EMC,EMC 1385/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Mário Heringer,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869062
2241070,EMC,EMC 1386/2020,Dá nova redação à MPV 905/2019 NA,2019-11-20T00:00:00Z,CD,Mário Heringer,,,http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1869063
